episode,episode_length,total_rewards,avg_q,epsilon
271,35,"tf.Tensor(
[-3. 13. 23. 17. 17.  3. -3. 35. -9. 13.  1. 23.  5.  3.  5. -9. -1.  3.
 11.  3. -3.  3. 13. 21.  3. 25. 23. 17. 13. -1. -1.  1. 23.  5. 17.  7.
 19. 21.  7.  9.  9. -3.  5. 15.  3.  9. 13. 15. 15.  5. 15. 11. 23. 15.
 11. 21. 15. 21. 15.  9. 13. 21.  9. 21.], shape=(64,), dtype=float32)",20.46412,0.25881966097114134
272,269,"tf.Tensor(
[ 71.  49.  71.  71.  71.  25. 115.  89.  79.  43.  85.  59.  59.  79.
  89.  83.  71.  91. 101.  37.  71.  37.  85. 151.  59.  73.  47. 101.
  49.  53.  41. 103. 101. 101. 113.  61.  61.  37.  79.  37.  85. 107.
  77.  67.  37.  97. 115.  79.  83.  35. 103. 101.  77.  65. 101.  55.
  89. 107.  59.  79.  79. 107.  85. 119.], shape=(64,), dtype=float32)",20.410955,0.2575320009663098
273,159,"tf.Tensor(
[39. 21. 57. 51. 33. 39. 63. 57. 51. 63. 51. 81. 45. 75. 21. 57. 21. 69.
 45. 93. 57. 63. 15. 39. 45. 33. 51. 57. 27. 63. 63. 51. 57. 45. 51. 45.
 45. 81. 39. 21. 69. 21. 39. 93. 81. 21. 69. 27. 75. 27. 57. 33. 45. 27.
 45. 39. 33. 39. 45. 45. 51. 51. 45. 39.], shape=(64,), dtype=float32)",21.203293,0.256250747230159
274,351,"tf.Tensor(
[ 69. 129. 105.  69. 141.  93. 111.  81. 159. 135.  99. 117.  75.  81.
 105.  69.  57. 141. 129.  99. 141.  75.  99. 123.  69. 141.  81. 141.
  75. 111.  39.  93. 171.  45. 105. 141.  87.  63.  81. 117. 129. 153.
  87. 135.  93. 105.  81.  99.  75. 147.  99.  69.  93. 105. 135.  57.
 117.  81. 159.  87. 147.  75. 159.  99.], shape=(64,), dtype=float32)",21.332952,0.2549758678907055
275,471,"tf.Tensor(
[177. 123. 183. 159. 129. 159.  69. 159. 129.  75. 105. 201. 117. 165.
 159. 141. 153. 195. 129. 165. 171. 165. 153. 117. 129.  81. 177. 111.
  99. 213. 117. 129. 141. 135. 129. 183.  75. 177. 123.  93.  63. 123.
 141. 195.  99.  87. 123. 123.  99. 117. 135. 207. 135. 135. 171. 147.
 147. 129. 213. 147.  63. 105. 123. 105.], shape=(64,), dtype=float32)",21.391138,0.2537073312345328
276,184,"tf.Tensor(
[34. 82. 76. 76. 58. 86. 52. 50. 40. 88. 40. 76. 64. 80. 40. 70. 76. 38.
 82. 68. 22. 28. 88. 58. 40. 22. 94. 40. 74. 88. 40. 56. 50. 82. 82. 50.
 64. 70. 64. 46. 50. 40.  4. 52. 58. 22. 46. 34. 62. 64. 56. 86. 34. 70.
 94. 64. 70. 10. 58. 70. 76. 52. 94. 68.], shape=(64,), dtype=float32)",21.842007,0.2524451057060028
277,163,"tf.Tensor(
[ 57.  43.  85.  39.  55.  -1.  79.  93.  63.  67.  79.  61.  79.  57.
  85.  13.  55.  75.  33.  69.  49.  39.  51.  69.  55.  49.  61.  49.
  51.  37.  81.  15.   5.  79.  39.  33.  15.  51.  75.  67.  39.  37.
  51.  33.  39.  21.  69.  57.  51.  57. 113.  45.  51.  75.  25.  39.
  21.  75.  61.  33.  31.  13.  39.  23.], shape=(64,), dtype=float32)",21.790682,0.2511891599064705
278,200,"tf.Tensor(
[ 42.  18.  80.  78.  48.  46.  44.  62.  60.  56. 102.  18.  78.  44.
  30.  68.  72.  32.  40.  32.  48.  82.  82.  96.  74.  50.  56.  86.
  66.  38.  42. 104.  34.  30.  90. 122.  84.  18.  54.  62.  80.  36.
  36.  70.  66.  72.  64.  72.  72.  42.  46. 110.  18.   6.  44.  78.
 106.  64.  48.  24.  86.  62.  28.  66.], shape=(64,), dtype=float32)",21.861458,0.24993946259350303
279,312,"tf.Tensor(
[ 76.  80.  72.  94.  98. 104. 102. 142.  96. 102.  92.  90. 108.  90.
  92.  76.  32.  58.  66.  60.  80.  14. 132. 126.  78. 120. 102.  90.
 120. 114. 100.  76.  74. 102. 156.  78.  88.  84. 120.  54.  70.  72.
  82.  96. 114. 156. 128. 142.  86. 120.  24.  90. 126.  90.  88.  94.
  50.  92. 134. 148. 124. 108.  50.  30.], shape=(64,), dtype=float32)",22.230919,0.24869598268010254
280,173,"tf.Tensor(
[55. 65. 65. 61. 65. 59. 89. 43. 89. 53. 53. 55. 25. 65. 59. 31. 59. 19.
 61. 29. 71. 41. 13. 41. 41. 23. 65. 95. 37. 35. 67. 55. 71. 61. 35. 83.
 19. 65. 35. 65. 61. 43. 49. 85. 65. 35. 35. 79. 65. 17. 31.  5. 71. 59.
 55. 19. 59. 53. 47. 67. 61. 89. 29. 59.], shape=(64,), dtype=float32)",22.195694,0.2474586892339329
281,579,"tf.Tensor(
[171. 237. 165. 165. 165. 207. 189. 189. 147. 177. 201. 141. 183. 165.
 177. 267. 165. 207. 141. 219. 165. 159. 207. 231. 135. 213. 201. 189.
 129. 213. 201. 177. 249. 249. 159. 177. 231. 207. 219. 147. 219. 195.
 165. 225. 111. 219. 171. 201. 189. 243. 105. 273. 225. 135. 129. 177.
 147. 243. 177. 285. 141. 195. 147. 213.], shape=(64,), dtype=float32)",22.563726,0.24622755147655018
282,178,"tf.Tensor(
[ 44.  52.  52.  34.  56.  28.  82.  68.  70.  58.  52.  88.  70.   8.
  64.  74.  40.  44.  40.  50.  76.  82.  52.  82.  34.  58.  62.  68.
  82.  62.  52.  32.  34.  62.  82.  28.  82.  64.  38.  40.  46.  46.
  46.  46.  46.   2.  58.  58.  46.  58.  40.  62. 112.  56.  46.  68.
  44.  82.  70.  70.  44.  70.  70.  88.], shape=(64,), dtype=float32)",22.963034,0.24500253878263703
283,141,"tf.Tensor(
[ 81.  45.  61.  61.  29.  49.  27.  17.  67.  39.  45.  19.  33.  57.
  43.  69.  81.  47.  69.  33.  37.  27.  45.  51.  69.  61.  83.  77.
  39.   5.  37.  51.  63.  33.  33.  69.  19.  39.   9.  57.  21.  39.
  25.  43.  75.  39.  37.  45.   9.  45.   7.  53.  21.  45.  27.  47.
  35. -11.  33.  73.  53.  61.  57.  13.], shape=(64,), dtype=float32)",22.82433,0.24378362067924086
284,333,"tf.Tensor(
[ 95. 105. 129. 113.  75.  47.  33.  97.  69. 105. 109. 141. 135.  95.
  39.  63.  75. 115.  79. 129. 143. 105. 105. 139. 151. 137. 169.  99.
 111.  93.  83.  77.  73.  53. 129. 123. 143. 153.  71. 121.  63. 129.
  57.  83. 129.  89. 143.  87. 123.  69.  95. 127.  43. 119. 105.  67.
 111.  81.  57. 131. 135.  93. 133. 191.], shape=(64,), dtype=float32)",23.478306,0.2425707668450158
285,271,"tf.Tensor(
[ 93. 115. 107.  63.  49.  13.  69.  87.  89.  75.  77.  65.  73.  87.
  51.  77.  67. 141.  81.  51. 139.  99. 109.  69.  75.  91.  81.  69.
  85. 115. 105.  75.  11.  49.  97. 109. 121.  75.  75. 105.  85.  99.
  47. 127.  75.  49.  91.  61.  87. 127.  91.  83.  39.  73. 129.  99.
  25.  57.  85.  79. 121.  75. 117.  63.], shape=(64,), dtype=float32)",23.77079,0.24136394710946849
286,151,"tf.Tensor(
[71. 19. 53. 53. 55. 55. 53. 79. 59. 35. 29. 41. 85. 65.  7. 23. 13. 79.
 31. 43. 43. 65. 67. 37. 43. 55. 13. 65. 49. 43. 77. 71. 89. 61. 43. 55.
 73. 53. 23. 43. 37. 41. 65. 55. 41. 49. 43. 67. 47. 55. 37. 11. 79. 49.
 47. 31. 37. 49. 67. 67. 67. 31. 55. 41.], shape=(64,), dtype=float32)",23.866096,0.24016313145220747
287,151,"tf.Tensor(
[95. 73. 35. 71. 55. 25. 31. 73. 37. 61. -5. 41. 49. 59. 67. 55. 43. 55.
 55. 23. 31. 37. 41. 49. 53. 41. 53. 41. 41. 37. 31. 53. 55. 25. 43. 55.
 55. 43. 73. 53. 59. 65. 61. 13. 41. 49. 37. 47. 37. 49. 73. 43. 25. 55.
 89. 29. 37. 43. 47. 17. 49. 73. 59. 13.], shape=(64,), dtype=float32)",23.637196,0.23896829000219652
288,221,"tf.Tensor(
[ 91.  47. 103.  91. 101.  89.  77.  89.  77.  29. 113.  67.  77. 109.
  29. 119.  89.  89.  71.  43.  65.  89.  97.  35.  91.  61.  73.  85.
  61. 143.  23. 109. 107.  29. 101.  95.  59.  53.  89. 103.  73.  85.
  77.  95.  61.  53.  65. 103.  83.  53.  41.  35. 101.  95.  73.  85.
 107.  59.  79. 109.  59.  95.  79.  77.], shape=(64,), dtype=float32)",24.673882,0.23777939303701148
289,222,"tf.Tensor(
[ 42.  96.  60.  60.  12. 108.  66. 144.  78.  48.  72.  96.  72.  36.
  42.  78. 108.  54. 102.  90.  96.  78.  84.  90. 120.  66.  96.  84.
  48.  54. 114.  36.   6.  36.  66.  36. 102.  84.  48.  90.  72.  36.
 102.  96.  24.  90.  66.  66.  78.  42.  78.  66.  66.  78.  72.  42.
  78.  96.  90.  78.  42.  60.  84.  90.], shape=(64,), dtype=float32)",24.442545,0.236596410982101
290,199,"tf.Tensor(
[ 67.  95.  97.  89.  65.  65.  29.  61.  79.  71.  55.  85.  55.  71.
  79.  49.  31.  91.  67.  97.  49.  55.  97.  37.  41.  61.  49.  73.
  73.  79.  55.  77.  79.  61.  85. 109.  55. 103.  71.  55.  47.  73.
  41.  79.  91.  97.  31.  61.  53.  67.  67. 107.  35.  37.  65.  55.
  55.  67.  55.  67.  53.  47.  83. 115.], shape=(64,), dtype=float32)",24.766615,0.23541931441005076
291,240,"tf.Tensor(
[ 64.  44. 136.  84.  36.  86.  92.  60.  48.  92. 108.  90. 108.  62.
 114.  54.  36.  76.  78.  72.  70. 120.  42.  90.  86. 112.  88.  94.
 102.  84. 114. 114.  76.  60. 102.  48.  46.  34.  62.  72.  98.  70.
  96.  78.  76.  88.  82. 118.  60.  54. 108.  80.  62. 118.  38.  72.
  60.  66.  52.  36.  68.  80. 108.  72.], shape=(64,), dtype=float32)",24.363039,0.23424807403985154
292,392,"tf.Tensor(
[154. 128. 142. 148. 112. 182.  86.  80. 164.  86.  92. 128. 116. 116.
  86. 152. 152. 160. 188. 122. 130. 110. 140.  92. 110.  88.  88. 130.
 170.  62. 116.  64. 136. 182. 116. 170. 160. 118. 134. 122. 152. 178.
 142. 170. 124. 160.  88. 142. 124. 134. 128. 140. 110. 142. 116. 170.
 110. 134. 184.  98. 176. 146.  82. 170.], shape=(64,), dtype=float32)",24.939173,0.2330826607361707
293,351,"tf.Tensor(
[153.  51. 153.  87. 159. 177. 123.  93.  87. 105.  87. 123. 117.  75.
 141. 171. 105. 183. 159.  99. 135. 141. 141. 165.  75.  93. 159. 105.
 129. 141. 147. 111.  81. 135. 159. 207. 141.  99. 171. 159.  69.  99.
 123.  87. 111.  87. 129. 159. 123.  63. 195. 147.  81.  57. 117. 165.
  75. 117. 135. 105. 117. 111.  93. 153.], shape=(64,), dtype=float32)",25.038702,0.23192304550862758
294,1589,"tf.Tensor(
[505. 545. 541. 557. 581. 629. 497. 607. 557. 571. 527. 691. 479. 619.
 503. 653. 403. 575. 563. 515. 541. 545. 607. 557. 515. 599. 587. 577.
 587. 713. 569. 635. 535. 583. 551. 481. 491. 577. 565. 515. 565. 509.
 485. 521. 671. 565. 617. 565. 575. 421. 617. 539. 589. 529. 539. 431.
 601. 521. 565. 547. 503. 515. 653. 509.], shape=(64,), dtype=float32)",26.365759,0.23076919951107225
295,135,"tf.Tensor(
[ 43.  27.  43.  33.  27.  39.  69.  55.  41.  61.  35.  45.  57.  49.
  63.  65.  37.  27.  57.  93.  45.  63.  67.  47.  69.  75.  27.  39.
  59.  63.  51.  33.  25.  37.  69.  61.  53.  73.  49.  51.  79. 101.
  39.  65.  27.  67.  27.  51.  65.  31.  75.  47.  27.  19.  33.  39.
  43.  75.  49.  13.  23.  41.  75.  51.], shape=(64,), dtype=float32)",26.198132,0.22962109404086795
296,184,"tf.Tensor(
[ 46.  76.  64.  82.  46. 106.  88.  70.  62. 106.  68.  50.  94.  40.
  82.  32.  88.  94.  70.  82.  56.  46.  40.  50.  64.  40.  88.  80.
  86.  88.  58. 100.  76.  64.  46. 100. 110.  64.  34.  58.  52.  86.
  58.  56.  76.  58.  64.  74.  50.  82.  88.  68.  68.  76.  88.  52.
  76.  46.  88.  64.  74.  68.  70.  46.], shape=(64,), dtype=float32)",26.07816,0.2284787005381771
297,103,"tf.Tensor(
[49. 49. 31. 49. 25. 43. 35. 49. 41. 25. 29. 25. 31. 35. 31. 37. 19. 17.
 35. 41. 23. 19. 43. 37. 43. 55. 55. 19. 43. 47. 35. 17. 61. 61. 55. 43.
 67. 25. 25. 43. 43. 37.  7. 55. -7. 49. 35. 35. 43. 35. 19. 31. 25. 49.
 23. 25. 25. 59. 31. 41. 25. 19. 37. 49.], shape=(64,), dtype=float32)",26.295746,0.22734199058525087
298,177,"tf.Tensor(
[ 79.  93.  87.  75.  39.  93.  39.  69. 101. 117.  65.  87.  63.  39.
  81.  57.  45.  95.  69.  59.  35.  75.   9.  69.  57.  75.  55.  37.
  93.  41.  71.  59.  57.  55.  79.  87.  63.  55.  81.  85.  61.  81.
  67.  61.  23.  51.  77.  95.  69.  99.  51.  93.  75.  39.  65.  75.
  51.  33.  75.  63.  93.  51.  73.  25.], shape=(64,), dtype=float32)",26.27409,0.22621093590572228
299,713,"tf.Tensor(
[187. 269. 251. 245. 233. 299. 325. 341. 209. 221. 281. 251. 269. 241.
 233. 293. 257. 281. 301. 269. 329. 233. 245. 173. 293. 257. 271. 247.
 149. 257. 257. 341. 191. 223. 307. 287. 257. 253. 299. 205. 211. 281.
 241. 295. 257. 245. 167. 251. 329. 217. 257. 281. 215. 305. 227. 227.
 281. 247. 263. 181. 263. 257. 265. 247.], shape=(64,), dtype=float32)",27.165497,0.2250855083639028
300,780,"tf.Tensor(
[378. 294. 348. 318. 288. 234. 246. 342. 336. 210. 342. 288. 282. 414.
 318. 306. 306. 336. 318. 330. 390. 216. 270. 300. 282. 282. 318. 210.
 228. 384. 264. 240. 198. 156. 300. 288. 312. 294. 318. 276. 216. 270.
 294. 234. 270. 312. 336. 282. 342. 300. 348. 306. 192. 258. 276. 324.
 360. 354. 348. 312. 270. 324. 258. 258.], shape=(64,), dtype=float32)",27.685171,0.2239656799640824
301,178,"tf.Tensor(
[ 82.  34.  62.  62.  50.  94.  92.  68.  74.  10.  44.  70.  58.  82.
  76.  70.  86.  56.  50.  82.  80.  82.  46.  44.  52.  44.  86. 100.
  80.  58.  70.  80.  88.  80.  46.  64.  70. 100.  34.  52.  28.  74.
  64.  88.  98.  46.  70.  58.  92.  14.  52.  40.  52.  58.  88.  52.
  88.  58.  32.  16.  76.  88.  52.  52.], shape=(64,), dtype=float32)",27.973246,0.22285142284983325
302,623,"tf.Tensor(
[203. 257. 163. 283. 187. 239. 217. 259. 241. 191. 271. 269. 245. 239.
 215. 191. 199. 199. 295. 251. 247. 269. 233. 193. 329. 277. 277. 281.
 211. 173. 197. 223. 293. 265. 239. 221. 263. 281. 281. 269. 269. 253.
 269. 185. 235. 239. 149. 119. 259. 289. 209. 173. 185. 179. 251. 257.
 203. 233. 247. 239. 275. 263. 251. 269.], shape=(64,), dtype=float32)",27.814463,0.2217427093033167
303,417,"tf.Tensor(
[159. 147. 135. 159. 135. 195. 177. 189. 147. 147. 129. 183. 111. 201.
 171. 147. 147. 201. 147.  75. 165. 177. 189.  93. 153. 171. 135. 117.
 111. 165. 159.  81. 135. 123. 183. 225. 111. 135.  75. 165.  87. 153.
 219. 129. 159. 195. 171. 177. 201. 153. 165. 153. 135. 117. 141. 111.
 123. 123. 105. 117. 123. 159. 165. 153.], shape=(64,), dtype=float32)",28.483044,0.22063951174459373
304,220,"tf.Tensor(
[118.  88. 124. 118.  58.  82.  70. 110.  82. 106.  46.  70.  50.  86.
 100.  82.  70.  88.  64.  64.  58.  88.  68.  64.  80.  92.  76. 140.
  76.  80.  86.  94.  76.  82.  80.  98.  70. 110.  86.  98.  64.  62.
  62. 118.  64.  74. 118. 100.  94. 106.  70. 110.  70.  74.  94.  88.
 100. 106.  50.  68.  92.  94.  94.  80.], shape=(64,), dtype=float32)",28.38209,0.21954180273093907
305,240,"tf.Tensor(
[100.  54. 144.  90.  60.  60. 112.  84.  84. 126. 102.  78.  48. 108.
  84.  94.  60. 102.  90.  78.  64. 138.  80. 156.  62. 110.  78.  74.
  42.  60.  78.  66. 120.  72.  86.  42.  82.  98. 104. 122. 108.  92.
  92. 114.  64. 140.  78. 132. 102. 132.  66.  90.  96.  68. 108.  84.
  78. 126. 110. 132. 104. 126.  70.  80.], shape=(64,), dtype=float32)",28.565655,0.2184495549561583
306,233,"tf.Tensor(
[ 85.  77.  71. 101. 107. 131.  79.  73. 125. 107.  95.  89.  91.  79.
 137. 103.  35.  29.  83.  71.  55. 107.  95.  89.  89.  41. 107.  89.
  89.  97.  79. 131.  89.  77. 131.  79.  97.  77.  95. 101.  77.  89.
 107.  77.  73.  77.  83.  59.  53.  83.  95. 115.  89.  83. 113. 107.
 119.  95.  77.  79. 107.  83.  85.  65.], shape=(64,), dtype=float32)",29.466309,0.2173627412499088
307,1149,"tf.Tensor(
[501. 453. 381. 417. 465. 483. 465. 381. 417. 375. 447. 375. 447. 477.
 531. 495. 549. 417. 477. 453. 483. 429. 525. 357. 525. 489. 327. 339.
 465. 423. 435. 447. 411. 411. 357. 471. 513. 411. 471. 387. 513. 597.
 447. 495. 495. 495. 345. 519. 435. 525. 423. 363. 489. 465. 465. 429.
 363. 459. 447. 489. 327. 363. 381. 435.], shape=(64,), dtype=float32)",30.041239,0.2162813345770237
308,414,"tf.Tensor(
[150. 132. 150. 198. 132.  96. 150. 174. 150. 156. 168. 156. 144. 216.
 228. 138. 156. 150. 126. 102. 168. 162. 174. 168. 156. 150. 198. 186.
 114. 210. 150.  96. 114. 150. 186. 198.  84. 174. 114. 192. 198. 222.
 156. 168. 126. 162. 150. 150. 192. 156. 168. 198. 168. 144. 156. 138.
 150. 174. 180. 180. 192. 168. 174. 156.], shape=(64,), dtype=float32)",30.14004,0.21520530803683952
309,1908,"tf.Tensor(
[720. 852. 762. 786. 666. 780. 774. 822. 792. 600. 834. 720. 726. 738.
 798. 756. 744. 804. 708. 804. 906. 768. 720. 798. 852. 642. 786. 846.
 660. 780. 810. 738. 846. 756. 672. 672. 816. 588. 750. 846. 720. 750.
 858. 756. 870. 738. 654. 792. 702. 726. 720. 810. 756. 864. 738. 768.
 720. 792. 780. 888. 654. 702. 744. 714.], shape=(64,), dtype=float32)",31.41858,0.2141346348625269
310,449,"tf.Tensor(
[173. 217. 155. 197. 191. 179. 221. 245. 233. 227. 209. 209. 163. 191.
 193. 217. 167. 155. 191. 209. 215. 209. 215. 179. 155. 227. 203. 143.
 191. 245. 131. 227. 233. 155. 221. 145. 187. 161. 209. 155. 227. 251.
 161. 163. 203. 245. 205. 203. 131. 185. 197.  85. 169. 149. 167. 233.
 179. 179. 235. 151. 149. 155. 167. 149.], shape=(64,), dtype=float32)",31.71693,0.2130692884204248
311,259,"tf.Tensor(
[127.  95. 133. 175. 139. 109.  79. 151.  73. 121.  73. 133.  77. 115.
 131. 101. 169. 133. 109.  91. 139.  67. 127. 127. 103. 127. 115.  79.
 127. 139. 175. 109. 121. 115.  97. 125. 107. 151.  91.  55. 133. 103.
 145. 113.  79.  79. 101.  85.  85. 115. 151.  65. 137. 121. 133. 139.
  85. 115. 119. 149. 109.  49.  97. 127.], shape=(64,), dtype=float32)",32.398056,0.21200924220937795
312,436,"tf.Tensor(
[178. 182. 154. 184. 106. 214. 202. 196. 214. 190. 188. 176. 218. 178.
 202. 182. 148. 212. 170. 148. 220. 202. 154. 184. 194. 178. 142. 158.
 148. 214. 196. 214. 220. 196. 226. 208. 190. 226. 200. 160. 190. 172.
 184. 134. 244. 176. 146. 214. 226. 140. 202. 160. 190. 142. 190. 142.
 196. 200. 214. 140. 224. 220. 176. 184.], shape=(64,), dtype=float32)",32.521015,0.21095446986007757
313,558,"tf.Tensor(
[258. 260. 288. 228. 192. 288. 210. 174. 156. 222. 212. 218. 138. 244.
 214. 234. 264. 236. 236. 216. 186. 198. 274. 312. 224. 264. 264. 278.
 252. 258. 270. 216. 196. 198. 288. 264. 234. 258. 266. 232. 234. 264.
 270. 272. 252. 210. 242. 184. 220. 258. 198. 144. 244. 252. 210. 280.
 204. 284. 202. 242. 236. 280. 266. 172.], shape=(64,), dtype=float32)",33.251198,0.20990494513440555
314,183,"tf.Tensor(
[ 93.  87.  87.  93. 109.  81.  45.  63.  81.  87.  51.  97.  77.  59.
  47.  83.  51. 105. 121.  45.  99.  69.  87.  85.  63.  75. 111.  75.
  43.  85.  75.  55.  45.  85.  51.  67.  81.  69.  63.  75.  93.  97.
  73.  73.  99.  87.  85.  89.  93.  35.  63.  67.  95.  87.  51.  71.
  87.  93.  83. 111.  75.  81.  81.  93.], shape=(64,), dtype=float32)",33.31728,0.20886064192478165
315,169,"tf.Tensor(
[ 67.  61.  69.  91.  63.  79.  85.  79.  61.  19.  55.  89.  51.  73.
  91.  75.  69.  67.  87.  85.  73.  37.  75.  41.  55.  49.  79. 115.
  87.  89.  55.  63.  77.  95.  67.  21. 103. 103.  67.  93.  61.  81.
  51.  27.  63.  35.  51.  81.  63.  61.  67.  57.  85.  37. 103.  55.
  49.  79.  67.  97.  79.  69.  81.  95.], shape=(64,), dtype=float32)",33.276314,0.2078215342535141
316,589,"tf.Tensor(
[295. 235. 233. 229. 283. 277. 259. 193. 289. 211. 331. 257. 329. 337.
 307. 281. 311. 271. 265. 283. 259. 277. 223. 317. 253. 181. 277. 247.
 229. 191. 295. 253. 275. 293. 181. 271. 295. 199. 229. 211. 241. 241.
 295. 283. 293. 287. 289. 311. 277. 181. 319. 313. 259. 223. 259. 313.
 229. 283. 307. 289. 295. 307. 263. 239.], shape=(64,), dtype=float32)",33.787407,0.20678759627215335
317,180,"tf.Tensor(
[ 84.  78.  90.  72.  78.  -6.  60.  66.  90.  66.  72.  72.  78.  60.
  96.  36.  48. 102.  90.  54.  84.  66.  96. 114.  72. 102. 102.  72.
  78.  78.  66.  78. 102.  84.  54.  54.  78.  96.  78.  78. 102.  54.
  84.  66.  84.  90.  84.  60.  36.  90.  84.  54.  96.  66.  54.  78.
  78. 102.  96.  42.  60.  66.  42.  60.], shape=(64,), dtype=float32)",34.07327,0.2057588022608491
318,214,"tf.Tensor(
[106.  70.  76.  94. 112. 104.  82.  76. 116. 112.  64. 100. 112.  82.
  56.  58. 122. 106.  40. 104. 124. 100.  62.  94.  74.  98.  88.  94.
 130. 128. 124.  80. 118. 106.  98. 112.  76. 106.  64.  86.  76. 112.
 124. 116. 106. 106.  50.  82.  86.  70. 112. 112.  82. 100.  58. 104.
 106.  80.  76. 110.  76. 106. 122.  80.], shape=(64,), dtype=float32)",34.072395,0.20473512662771057
319,1384,"tf.Tensor(
[598. 574. 622. 546. 700. 644. 588. 538. 584. 684. 658. 574. 676. 556.
 522. 646. 642. 612. 600. 576. 628. 628. 614. 526. 558. 576. 640. 622.
 604. 720. 532. 614. 526. 676. 494. 616. 628. 516. 604. 612. 676. 586.
 532. 516. 544. 622. 672. 622. 582. 598. 646. 582. 592. 598. 610. 558.
 534. 552. 652. 626. 676. 586. 702. 594.], shape=(64,), dtype=float32)",35.043278,0.20371654390816973
320,347,"tf.Tensor(
[135. 171. 161. 171. 149. 145. 111. 129. 111. 175. 171. 165. 155. 117.
 143. 203. 213. 165. 129. 173. 155. 131. 171. 161. 233. 143. 111.  89.
 143. 119. 149. 147. 195. 173. 231.  81. 155. 135. 203. 149. 189. 141.
 155. 143. 227. 149. 191. 137. 195. 123. 161. 153. 161. 197. 165. 147.
 181. 191. 113. 121. 195. 161. 191. 131.], shape=(64,), dtype=float32)",35.706127,0.202703028764348
321,421,"tf.Tensor(
[135. 225. 175. 153. 181. 159. 115. 227. 133. 165. 149. 183. 213. 195.
 229. 217. 137. 141. 169. 193. 183. 165.  97. 199. 153. 175. 201. 217.
 181. 193. 139. 181. 245. 187. 193. 201. 193. 193. 165. 261. 185. 143.
 187. 223. 187. 141. 199. 145. 201. 159. 157. 193. 193. 205. 201. 179.
 203. 199. 247. 203. 233. 199. 157. 175.], shape=(64,), dtype=float32)",35.812473,0.2016945559844259
322,499,"tf.Tensor(
[241. 283. 253. 149. 211. 217. 229. 209. 217. 199. 155. 229. 293. 187.
 205. 241. 215. 245. 223. 205. 227. 251. 223. 217. 179. 235. 223. 253.
 205. 247. 199. 247. 233. 265. 259. 199. 241. 181. 251. 251. 227. 251.
 283. 277. 241. 239. 289. 223. 163. 235. 223. 241. 217. 205. 229. 185.
 233. 217. 223. 251. 203. 229. 223. 277.], shape=(64,), dtype=float32)",36.34361,0.20069110048201586
323,634,"tf.Tensor(
[272. 356. 310. 316. 286. 368. 346. 340. 304. 230. 322. 274. 280. 292.
 286. 292. 260. 292. 232. 254. 238. 218. 274. 272. 268. 286. 232. 280.
 274. 314. 296. 214. 304. 262. 358. 316. 262. 304. 310. 226. 244. 382.
 226. 280. 310. 310. 320. 280. 316. 326. 316. 292. 358. 340. 316. 280.
 328. 328. 358. 292. 334. 340. 274. 268.], shape=(64,), dtype=float32)",36.704056,0.19969263729553818
324,3403,"tf.Tensor(
[1719. 1523. 1741. 1627. 1651. 1589. 1573. 1635. 1609. 1479. 1605. 1531.
 1465. 1615. 1615. 1441. 1485. 1455. 1581. 1577. 1597. 1493. 1681. 1449.
 1663. 1605. 1651. 1549. 1689. 1701. 1571. 1705. 1669. 1539. 1603. 1377.
 1519. 1477. 1591. 1441. 1609. 1669. 1549. 1665. 1633. 1533. 1751. 1519.
 1645. 1629. 1591. 1701. 1605. 1503. 1467. 1425. 1755. 1579. 1539. 1699.
 1657. 1513. 1599. 1579.], shape=(64,), dtype=float32)",39.3697,0.19869914158760021
325,151,"tf.Tensor(
[ 67.  77.  91.  43.  73.  89.  91.  35.  91.  85.  71.  91.  79.  49.
  49.  73.  67.  77.  77.  35.  49.  59.  61.  73.  97.  59.  43.  73.
  29.  61.  83.  79.  55.  59.  61.  59.  61.  85.  91.  55. 109.  79.
  97.  47.  67.  65.  77.  79.  85.  31.  43.  89.  89.  89.  47.  23.
 107.  67.  41.  43.  73.  79.  65.  97.], shape=(64,), dtype=float32)",39.178875,0.19771058864437835
326,196,"tf.Tensor(
[ 88. 118.  94.  76.  70.  94. 142.  76.  76. 100.  94.  92. 122. 104.
  88.  64. 118.  62.  76.  74. 118.  94. 136. 104.  92.  58.  64.  58.
 100.  82. 112. 106.  82. 128. 112. 122.  88. 110.  64. 110.  68.  94.
  82.  70.  92.  88.  94. 110.  82. 130. 118. 130. 100.  88. 124.  70.
 106. 118. 106.  82.  62.  64. 106. 122.], shape=(64,), dtype=float32)",39.02019,0.19672695387500336
327,422,"tf.Tensor(
[164. 206. 212. 248. 206. 206. 206. 146. 224. 152. 128. 232. 202. 142.
 206. 224. 320. 226. 230. 214. 200. 230. 140. 280. 208. 164. 230. 254.
 188. 254. 200. 176. 158. 244. 158. 184. 188. 178. 194. 190. 184. 206.
 218. 266. 286. 188. 212. 244. 206. 260. 176. 176. 212. 242. 218. 176.
 212. 236. 182. 164. 160. 218. 254. 190.], shape=(64,), dtype=float32)",39.425793,0.19574821281094865
